Classifications,Property Names,Property Types
IfcElementAssembly.SUSPENSIONASSEMBLY,CantileverType,"['CENTER_CANTILEVER', 'DIRECT_SUSPENSION', 'INSULATED_OVERLAP_CANTILEVER', 'INSULATED_SUSPENSION_SET', 'MECHANICAL_OVERLAP_CANTILEVER', 'MIDPOINT_CANTILEVER', 'MULTIPLE_TRACK_CANTILEVER', 'NOTKNOWN', 'OTHER', 'OUT_OF_RUNNING_CANTILEVER', 'PHASE_SEPARATION_CANTILEVER', 'SINGLE', 'SYSTEM_SEPARATION_CANTILEVER', 'TRANSITION_CANTILEVER', 'TURNOUT_CANTILEVER', 'UNDERBRIDGE_CANTILEVER', 'UNSET']"
IfcElementAssembly.SUSPENSIONASSEMBLY,ContactWireStagger,real
IfcElementAssembly.SUSPENSIONASSEMBLY,SystemHeight,real
IfcElementAssembly.SUSPENSIONASSEMBLY,ContactWireHeight,real
IfcElementAssembly.SUSPENSIONASSEMBLY,ContactWireStagger,real
IfcElementAssembly.SUSPENSIONASSEMBLY,ContactWireStagger,real
IfcElementAssembly.SUSPENSIONASSEMBLY,IsSetOnWorkingWire,"['TRUE', 'FALSE']"
IfcElementAssembly.SUSPENSIONASSEMBLY,SteadyDeviceType,"['NOTKNOWN', 'OTHER', 'PULL_OFF', 'PUSH_OFF', 'UNSET']"
IfcElementAssembly.TRACKPANEL,IsAccessibleByVehicle,"['TRUE', 'FALSE']"
IfcElementAssembly.TRACTION_SWITCHING_ASSEMBLY,NominalCurrent,real
IfcElementAssembly.TRACTION_SWITCHING_ASSEMBLY,NominalPower,real
IfcElementAssembly.TRAFFIC_CALMING_DEVICE,TypeDesignation,string
IfcElementAssembly.TURNOUTPANEL,BranchLineDirection,"['LEFT_LEFTDEVIATION', 'LEFT_RIGHTDEVIATION', 'LEFTDEVIATION', 'NOTKNOWN', 'OTHER', 'RIGHT_LEFTDEVIATION', 'RIGHT_RIGHTDEVIATION', 'RIGHTDEVIATION', 'SYMETRIC', 'UNSET']"
IfcElementAssembly.TURNOUTPANEL,IsAccessibleByVehicle,"['TRUE', 'FALSE']"
IfcElementAssembly.TURNOUTPANEL,IsSharedTurnout,"['TRUE', 'FALSE']"
IfcElementAssembly.TURNOUTPANEL,MaximumSpeedLimitOfDivergingLine,real
IfcElementAssembly.TURNOUTPANEL,PercentShared,real
IfcElementAssembly.TURNOUTPANEL,TrackElementOrientation,"['BACK', 'FRONT', 'NOTKNOWN', 'OTHER', 'UNSET']"
IfcElementAssembly.TURNOUTPANEL,TrackGaugeLength,real
IfcElementAssembly.TURNOUTPANEL,TurnoutCurvedRadius,real
IfcElementAssembly.TURNOUTPANEL,TurnoutHeaterType,"['ELECTRIC', 'GAS', 'GEOTHERMAL', 'NOTKNOWN', 'OTHER', 'UNSET']"
IfcElementAssembly.TURNOUTPANEL,TypeOfCurvedTurnout,"['CIRCULAR_ARC', 'NOTKNOWN', 'OTHER', 'STRAIGHT', 'TRANSITION', 'UNSET']"
IfcElementAssembly.TURNOUTPANEL,TypeOfDrivingDevice,"['ELECTRIC', 'HYDRAULIC', 'MANUAL', 'MIXED', 'MOTORISED', 'NOTKNOWN', 'OTHER', 'PNEUMATIC', 'UNSET']"
IfcElementAssembly.TURNOUTPANEL,TypeOfJunction,"['ISOLATED_JOINT', 'JOINTED', 'NOTKNOWN', 'OTHER', 'UNSET', 'WELDED_AND_INSERTABLE', 'WELDED_AND_NOT_INSERTABLE']"
IfcElementAssembly.TURNOUTPANEL,TypeOfTurnout,"['DERAILMENT_TURNOUT', 'DIAMOND_CROSSING', 'DOUBLE_SLIP_CROSSING', 'NOTKNOWN', 'OTHER', 'SCISSOR_CROSSOVER', 'SINGLE_SLIP_CROSSING', 'SLIP_TURNOUT_AND_SCISSORS_CROSSING', 'SYMMETRIC_TURNOUT', 'THREE_WAYS_TURNOUT', 'UNSET']"
IfcFacilityPartCommon.JUNCTION,Crossfall,real
IfcFacilityPartCommon.JUNCTION,DesignSpeed,real
IfcFacilityPartCommon.JUNCTION,DesignVehicleClass,string
IfcFacilityPartCommon.JUNCTION,LaneWidth,real
IfcFacilityPartCommon.JUNCTION,RoadDesignClass,string
IfcFacilityPartCommon.LEVELCROSSING,HasRailDrainage,"['TRUE', 'FALSE']"
IfcFacilityPartCommon.LEVELCROSSING,IsAccessibleByVehicle,"['TRUE', 'FALSE']"
IfcFacilityPartCommon.LEVELCROSSING,IsExceptionalTransportRoute,"['TRUE', 'FALSE']"
IfcFacilityPartCommon.LEVELCROSSING,IsPrivateOwner,"['TRUE', 'FALSE']"
IfcFacilityPartCommon.LEVELCROSSING,IsSecuredBySignalingSystem,"['TRUE', 'FALSE']"
IfcFacilityPartCommon.LEVELCROSSING,PermissiblePavementLoad,real
IfcFacilityPartCommon.LEVELCROSSING,Crossfall,real
IfcFacilityPartCommon.LEVELCROSSING,DesignSpeed,real
IfcFacilityPartCommon.LEVELCROSSING,DesignVehicleClass,string
IfcFacilityPartCommon.LEVELCROSSING,LaneWidth,real
IfcFacilityPartCommon.LEVELCROSSING,RoadDesignClass,string
IfcFacilityPartCommon.SEGMENT,Crossfall,real
IfcFacilityPartCommon.SEGMENT,DesignSpeed,real
IfcFacilityPartCommon.SEGMENT,DesignVehicleClass,string
IfcFacilityPartCommon.SEGMENT,LaneWidth,real
IfcFacilityPartCommon.SEGMENT,RoadDesignClass,string
IfcGeographicElement.VEGETATION,BotanicalName,string
IfcGeographicElement.VEGETATION,LocalName,string
IfcImpactProtectionDevice.BUMPER,BrakingLength,real
IfcImpactProtectionDevice.BUMPER,BumperOrientation,"['NOTKNOWN', 'OPPOSITETOSTATIONDIRECTION', 'OTHER', 'STATIONDIRECTION', 'UNSET']"
IfcImpactProtectionDevice.BUMPER,IsRemovableBumper,"['TRUE', 'FALSE']"
IfcImpactProtectionDevice.BUMPER,EnergyAbsorption,real
IfcImpactProtectionDevice.BUMPER,IsAbsorbingEnergy,"['TRUE', 'FALSE']"
IfcImpactProtectionDevice.BUMPER,MaximumLoadRetention,real
IfcImpactProtectionDevice.FENDER,CoefficientOfFriction,real
IfcImpactProtectionDevice.FENDER,EnergyAbsorption,real
IfcImpactProtectionDevice.FENDER,EnergyAbsorptionTolerance,real
IfcImpactProtectionDevice.FENDER,FenderType,"['ARCH', 'CELL', 'CONE', 'CYLINDER', 'PNEUMATIC']"
IfcImpactProtectionDevice.FENDER,MaximumTemperatureFactor,real
IfcImpactProtectionDevice.FENDER,MaxReaction,real
IfcImpactProtectionDevice.FENDER,MaxReactionTolerance,real
IfcImpactProtectionDevice.FENDER,MinimumTemperatureFactor,real
IfcImpactProtectionDevice.FENDER,VelocityFactorEnergy,real
IfcImpactProtectionDevice.FENDER,VelocityFactorReaction,real
IfcReferent.POSITION,LRMConstraint,string
IfcReferent.POSITION,LRMName,string
IfcReferent.POSITION,LRMType,"['LRM_ABSOLUTE', 'LRM_INTERPOLATIVE', 'LRM_RELATIVE', 'LRM_USERDEFINED']"
IfcReferent.POSITION,LRMUnit,string
IfcReferent.POSITION,UserDefinedLRMType,string
IfcSpace.BERTH,AbnormalBerthingFactor,real
IfcSpace.BERTH,BerthApproach,"['END', 'SIDE']"
IfcSpace.BERTH,BerthingAngle,real
IfcSpace.BERTH,BerthingVelocity,real
IfcSpace.BERTH,BerthMode,"['BOW', 'STERN']"
IfcSpace.BERTH,AddedMassCoefficientMethod,"['PIANC', 'SHIGERU_UEDA', 'VASCO_COSTA']"
IfcSpace.BERTH,CoefficientOfFriction,real
IfcSpace.BERTH,EnergyAbsorption,real
IfcSpace.BERTH,EnergyAbsorptionTolerance,real
IfcSpace.BERTH,MaximumTemperatureFactor,real
IfcSpace.BERTH,MaxReaction,real
IfcSpace.BERTH,MaxReactionTolerance,real
IfcSpace.BERTH,MinCompressedFenderHeight,real
IfcSpace.BERTH,MinimumTemperatureFactor,real
IfcSpace.BERTH,VelocityFactorEnergy,real
IfcSpace.BERTH,VelocityFactorReaction,real
IfcSpace.PARKING,IsAisle,"['TRUE', 'FALSE']"
IfcSpace.PARKING,IsOneWay,"['TRUE', 'FALSE']"
IfcSpace.PARKING,ParkingUse,string
IfcTransportElement.ELEVATOR,ClearDepth,real
IfcTransportElement.ELEVATOR,ClearHeight,real
IfcTransportElement.ELEVATOR,ClearWidth,real
IfcTransportElement.ELEVATOR,FireFightingLift,"['TRUE', 'FALSE']"
IfcVehicle.CARGO,AdditionalProcessing,"['INSPECTION', 'ISOLATION', 'NONE', 'TARIFFS']"
IfcVehicle.CARGO,ProcessDirection,"['EXPORT', 'IMPORT', 'TRANSFER']"
IfcVehicle.CARGO,ProcessItem,"['BARREL', 'CGT', 'NOTKNOWN', 'OTHER', 'PASSENGER', 'TEU', 'TONNE', 'UNSET', 'VEHICLE']"
IfcVehicle.ROLLINGSTOCK,MaintenanceDowntime,real
IfcVehicle.ROLLINGSTOCK,VehicleAvailability,real
IfcVehicle.ROLLINGSTOCK,WeatherDowntime,real
IfcVehicle.ROLLINGSTOCK,Height,real
IfcVehicle.ROLLINGSTOCK,Length,real
IfcVehicle.ROLLINGSTOCK,Width,real
IfcVehicle.VEHICLE,MaintenanceDowntime,real
IfcVehicle.VEHICLE,VehicleAvailability,real
IfcVehicle.VEHICLE,WeatherDowntime,real
IfcVehicle.VEHICLE,Height,real
IfcVehicle.VEHICLE,Length,real
IfcVehicle.VEHICLE,Width,real
IfcVehicle.VEHICLEAIR,MaintenanceDowntime,real
IfcVehicle.VEHICLEAIR,VehicleAvailability,real
IfcVehicle.VEHICLEAIR,WeatherDowntime,real
IfcVehicle.VEHICLEAIR,Height,real
IfcVehicle.VEHICLEAIR,Length,real
IfcVehicle.VEHICLEAIR,Width,real
IfcVehicle.VEHICLEMARINE,AboveDeckProjectedWindEnd,real
IfcVehicle.VEHICLEMARINE,AboveDeckProjectedWindSide,real
IfcVehicle.VEHICLEMARINE,CargoDeadWeight,real
IfcVehicle.VEHICLEMARINE,Displacement,real
IfcVehicle.VEHICLEMARINE,LaneMeters,real
IfcVehicle.VEHICLEMARINE,LengthBetweenPerpendiculars,real
IfcVehicle.VEHICLEMARINE,VesselDepth,real
IfcVehicle.VEHICLEMARINE,VesselDraft,real
IfcVehicle.VEHICLEMARINE,AllowableHullPressure,real
IfcVehicle.VEHICLEMARINE,SoftnessCoefficient,real
IfcVehicle.VEHICLEMARINE,MaintenanceDowntime,real
IfcVehicle.VEHICLEMARINE,VehicleAvailability,real
IfcVehicle.VEHICLEMARINE,WeatherDowntime,real
IfcVehicle.VEHICLEMARINE,Height,real
IfcVehicle.VEHICLEMARINE,Length,real
IfcVehicle.VEHICLEMARINE,Width,real
IfcVehicle.VEHICLETRACKED,MaintenanceDowntime,real
IfcVehicle.VEHICLETRACKED,VehicleAvailability,real
IfcVehicle.VEHICLETRACKED,WeatherDowntime,real
IfcVehicle.VEHICLETRACKED,Height,real
IfcVehicle.VEHICLETRACKED,Length,real
IfcVehicle.VEHICLETRACKED,Width,real
IfcVirtualElement.PROVISIONFORVOID,Depth,real
IfcVirtualElement.PROVISIONFORVOID,Diameter,real
IfcVirtualElement.PROVISIONFORVOID,Height,real
IfcVirtualElement.PROVISIONFORVOID,System,string
IfcVirtualElement.PROVISIONFORVOID,VoidShape,string
IfcVirtualElement.PROVISIONFORVOID,Width,real
IfcRail.BLADE,BladeRadius,real
IfcRail.BLADE,IsArticulatedBlade,"['TRUE', 'FALSE']"
IfcRail.BLADE,IsFallbackBlade,"['TRUE', 'FALSE']"
IfcRail.BLADE,NominalLength,real
IfcRail.CHECKRAIL,CheckRailType,"['NOTKNOWN', 'OTHER', 'TYPE_33C1', 'TYPE_40C1', 'TYPE_47C1', 'TYPE_CR3_60U', 'TYPE_R260', 'TYPE_R320CR', 'UNSET']"
IfcRail.GUARDRAIL,GuardRailConnection,"['FISHPLATE', 'NONE', 'NOTKNOWN', 'OTHER', 'UNSET', 'WELD']"
IfcRail.GUARDRAIL,GuardRailType,"['GUARDRAILANDSPOTSLEEPERS', 'GUARDRAILSONLY', 'NOTKNOWN', 'OTHER', 'SPOTSLEEPERSONLY', 'UNSET']"
IfcRail.GUARDRAIL,PositionInTrack,"['LEFT', 'MIDDLE', 'NOTKNOWN', 'OTHER', 'RIGHT', 'UNSET']"
IfcRail.RAIL,DrillOnRail,"['BOTHENDS', 'NONE', 'NOTKNOWN', 'ONEEND', 'OTHER', 'UNSET']"
IfcRail.RAIL,IsStainless,"['TRUE', 'FALSE']"
IfcRail.RAIL,MinimumTensileStrength,real
IfcRail.RAIL,PositionInTrack,"['LEFT', 'MIDDLE', 'NOTKNOWN', 'OTHER', 'RIGHT', 'UNSET']"
IfcRail.RAIL,RailCondition,"['NEWRAIL', 'NOTKNOWN', 'OTHER', 'REGENERATEDRAIL', 'REUSEDRAIL', 'UNSET']"
IfcRail.RAIL,RailDeliveryState,"['HEATTREATMENT', 'HOTROLLING', 'NOTKNOWN', 'OTHER', 'UNSET']"
IfcRail.RAIL,RailElementaryLength,"['100M', '108M', '120M', '12M', '144M', '18M', '24M', '25M', '27M', '30M', '36M', '400M', '48M', '54M', '60M', '6M', '72M', '75M', 'NOTKNOWN', 'OTHER', 'UNSET']"
IfcRail.STOCKRAIL,NominalLength,real
IfcRail.STOCKRAIL,StockRailRadius,real
IfcRailwayPart.DILATATIONSUPERSTRUCTURE,HasBallastTrack,"['TRUE', 'FALSE']"
IfcRailwayPart.DILATATIONSUPERSTRUCTURE,HasCWR,"['TRUE', 'FALSE']"
IfcRailwayPart.DILATATIONSUPERSTRUCTURE,IsSunExposed,"['TRUE', 'FALSE']"
IfcRailwayPart.DILATATIONSUPERSTRUCTURE,TrackSupportingStructure,"['BRIDGE', 'CONCRETE', 'NOTKNOWN', 'ONSPECIALFOUNDATION', 'OTHER', 'PAVEMENT', 'SUBGRADELAYER', 'TRANSITIONSECTION', 'TUNNEL', 'UNSET']"
IfcRailwayPart.PLAINTRACKSUPERSTRUCTURE,HasBallastTrack,"['TRUE', 'FALSE']"
IfcRailwayPart.PLAINTRACKSUPERSTRUCTURE,HasCWR,"['TRUE', 'FALSE']"
IfcRailwayPart.PLAINTRACKSUPERSTRUCTURE,IsSunExposed,"['TRUE', 'FALSE']"
IfcRailwayPart.PLAINTRACKSUPERSTRUCTURE,TrackSupportingStructure,"['BRIDGE', 'CONCRETE', 'NOTKNOWN', 'ONSPECIALFOUNDATION', 'OTHER', 'PAVEMENT', 'SUBGRADELAYER', 'TRANSITIONSECTION', 'TUNNEL', 'UNSET']"
IfcRailwayPart.TRACKSTRUCTURE,HasBallastTrack,"['TRUE', 'FALSE']"
IfcRailwayPart.TRACKSTRUCTURE,HasCWR,"['TRUE', 'FALSE']"
IfcRailwayPart.TRACKSTRUCTURE,IsSunExposed,"['TRUE', 'FALSE']"
IfcRailwayPart.TRACKSTRUCTURE,TrackSupportingStructure,"['BRIDGE', 'CONCRETE', 'NOTKNOWN', 'ONSPECIALFOUNDATION', 'OTHER', 'PAVEMENT', 'SUBGRADELAYER', 'TRANSITIONSECTION', 'TUNNEL', 'UNSET']"
IfcRailwayPart.TURNOUTSUPERSTRUCTURE,HasBallastTrack,"['TRUE', 'FALSE']"
IfcRailwayPart.TURNOUTSUPERSTRUCTURE,HasCWR,"['TRUE', 'FALSE']"
IfcRailwayPart.TURNOUTSUPERSTRUCTURE,IsSunExposed,"['TRUE', 'FALSE']"
IfcRailwayPart.TURNOUTSUPERSTRUCTURE,TrackSupportingStructure,"['BRIDGE', 'CONCRETE', 'NOTKNOWN', 'ONSPECIALFOUNDATION', 'OTHER', 'PAVEMENT', 'SUBGRADELAYER', 'TRANSITIONSECTION', 'TUNNEL', 'UNSET']"
IfcTrackElement.DERAILER,AppliedLineLoad,real
IfcTrackElement.DERAILER,DerailmentHeight,real
IfcTrackElement.DERAILER,DerailmentMaximumSpeedLimit,real
IfcTrackElement.DERAILER,DerailmentWheelDiameter,real
IfcTrackElement.SLEEPER,HasSpecialEquipment,"['TRUE', 'FALSE']"
IfcTrackElement.SLEEPER,IsContaminatedSleeper,"['TRUE', 'FALSE']"
IfcTrackElement.SLEEPER,UnderSleeperPadStiffness,"['MEDIUM', 'NOTKNOWN', 'OTHER', 'SOFT', 'STIFF', 'UNSET']"
IfcTrackElement.SLEEPER,FasteningType,string
IfcTrackElement.SLEEPER,HollowSleeperUsage,string
IfcTrackElement.SLEEPER,InstalledCondition,"['NEW', 'NOTKNOWN', 'OTHER', 'REGENERATED', 'REUSED', 'UNSET']"
IfcTrackElement.SLEEPER,IsElectricallyInsulated,"['TRUE', 'FALSE']"
IfcTrackElement.SLEEPER,IsHollowSleeper,"['TRUE', 'FALSE']"
IfcTrackElement.SLEEPER,SleeperType,"['COMPOSITESLEEPER', 'CONCRETESLEEPER', 'INSULATEDSTEELSLEEPER', 'MONOBLOCKCONCRETESLEEPER', 'NOTINSULATEDSTEELSLEEPER', 'NOTKNOWN', 'OTHER', 'TWOBLOCKCONCRETESLEEPER', 'UNSET', 'WOODENSLEEPER']"
IfcTrackElement.SLEEPER,Height,real
IfcTrackElement.SLEEPER,Length,real
IfcTrackElement.SLEEPER,Width,real
IfcRoadPart.BICYCLECROSSING,Crossfall,real
IfcRoadPart.BICYCLECROSSING,DesignSpeed,real
IfcRoadPart.BICYCLECROSSING,DesignVehicleClass,string
IfcRoadPart.BICYCLECROSSING,LaneWidth,real
IfcRoadPart.BICYCLECROSSING,RoadDesignClass,string
IfcRoadPart.INTERSECTION,Crossfall,real
IfcRoadPart.INTERSECTION,DesignSpeed,real
IfcRoadPart.INTERSECTION,DesignVehicleClass,string
IfcRoadPart.INTERSECTION,LaneWidth,real
IfcRoadPart.INTERSECTION,RoadDesignClass,string
IfcRoadPart.PEDESTRIAN_CROSSING,Crossfall,real
IfcRoadPart.PEDESTRIAN_CROSSING,DesignSpeed,real
IfcRoadPart.PEDESTRIAN_CROSSING,DesignVehicleClass,string
IfcRoadPart.PEDESTRIAN_CROSSING,LaneWidth,real
IfcRoadPart.PEDESTRIAN_CROSSING,RoadDesignClass,string
IfcRoadPart.RAILWAYCROSSING,Crossfall,real
IfcRoadPart.RAILWAYCROSSING,DesignSpeed,real
IfcRoadPart.RAILWAYCROSSING,DesignVehicleClass,string
IfcRoadPart.RAILWAYCROSSING,LaneWidth,real
IfcRoadPart.RAILWAYCROSSING,RoadDesignClass,string
IfcRoadPart.ROADSEGMENT,Crossfall,real
IfcRoadPart.ROADSEGMENT,DesignSpeed,real
IfcRoadPart.ROADSEGMENT,DesignVehicleClass,string
IfcRoadPart.ROADSEGMENT,LaneWidth,real
IfcRoadPart.ROADSEGMENT,RoadDesignClass,string
IfcRoadPart.ROUNDABOUT,Crossfall,real
IfcRoadPart.ROUNDABOUT,DesignSpeed,real
IfcRoadPart.ROUNDABOUT,DesignVehicleClass,string
IfcRoadPart.ROUNDABOUT,LaneWidth,real
IfcRoadPart.ROUNDABOUT,RoadDesignClass,string
IfcRoadPart.TOLLPLAZA,Crossfall,real
IfcRoadPart.TOLLPLAZA,DesignSpeed,real
IfcRoadPart.TOLLPLAZA,DesignVehicleClass,string
IfcRoadPart.TOLLPLAZA,LaneWidth,real
IfcRoadPart.TOLLPLAZA,RoadDesignClass,string
IfcBuildingElementProxy.PROVISIONFORVOID,Depth,real
IfcBuildingElementProxy.PROVISIONFORVOID,Diameter,real
IfcBuildingElementProxy.PROVISIONFORVOID,Height,real
IfcBuildingElementProxy.PROVISIONFORVOID,System,string
IfcBuildingElementProxy.PROVISIONFORVOID,VoidShape,string
IfcBuildingElementProxy.PROVISIONFORVOID,Width,real
IfcCovering.FLOORING,HasAntiStaticSurface,"['TRUE', 'FALSE']"
IfcCovering.FLOORING,HasNonSkidSurface,"['TRUE', 'FALSE']"
IfcCovering.MEMBRANE,NominalInstallationDepth,real
IfcCovering.MEMBRANE,NominalTransverseInclination,real
IfcDoor.BOOM_BARRIER,TicketProcessingTime,real
IfcDoor.BOOM_BARRIER,TicketStuckRatio,real
IfcDoor.TURNSTILE,IsBidirectional,"['TRUE', 'FALSE']"
IfcDoor.TURNSTILE,NarrowChannelWidth,real
IfcDoor.TURNSTILE,TurnstileType,"['NOTKNOWN', 'OTHER', 'SWINGGATEBRAKE', 'THREEPOLEROTARYBRAKE', 'UNSET', 'WINGGATEBRAKE']"
IfcDoor.TURNSTILE,WideChannelWidth,real
IfcDoor.TURNSTILE,TicketProcessingTime,real
IfcDoor.TURNSTILE,TicketStuckRatio,real
IfcMember.BRACE,HasLightningRod,"['TRUE', 'FALSE']"
IfcMember.BRACE,MechanicalStressType,"['MECHANICAL_COMPRESSION', 'MECHANICAL_TRACTION', 'NOTKNOWN', 'OTHER', 'UNSET']"
IfcMember.MEMBER,ContactWireStagger,real
IfcMember.POST,BendingStrength,real
IfcMember.POST,ConicityRatio,real
IfcMember.POST,LoadBearingCapacity,real
IfcMember.POST,NominalHeight,real
IfcMember.POST,TorsionalStrength,real
IfcMember.POST,WindLoadRating,string
IfcMember.STAY_CABLE,CatenaryStayType,"['DOUBLE_STAY', 'NOTKNOWN', 'OTHER', 'SINGLE_STAY', 'UNSET']"
IfcMember.STAY_CABLE,NominalHeight,real
IfcMember.STAY_CABLE,NominalLength,real
IfcMember.TIEBAR,IsTemporaryInstallation,"['TRUE', 'FALSE']"
IfcRailing.GUARDRAIL,IsMoveable,"['TRUE', 'FALSE']"
IfcRailing.GUARDRAIL,IsTerminal,"['TRUE', 'FALSE']"
IfcRailing.GUARDRAIL,IsTransition,"['TRUE', 'FALSE']"
IfcRailing.GUARDRAIL,TerminalType,string
IfcSlab.BASESLAB,IsSurfaceGalling,"['TRUE', 'FALSE']"
IfcSlab.BASESLAB,SurfaceGallingArea,real
IfcSlab.TRACKSLAB,CheckRailType,"['NOTKNOWN', 'OTHER', 'TYPE_33C1', 'TYPE_40C1', 'TYPE_47C1', 'TYPE_CR3_60U', 'TYPE_R260', 'TYPE_R320CR', 'UNSET']"
IfcSlab.TRACKSLAB,JointRelativePosition,"['LEFT', 'MIDDLE', 'NOTKNOWN', 'OTHER', 'RIGHT', 'UNSET']"
IfcSlab.TRACKSLAB,LoadCapacity,real
IfcSlab.TRACKSLAB,UsagePurpose,"['MAINTENANCE', 'NOTKNOWN', 'OTHER', 'RESCUESERVICES', 'UNSET']"
IfcSlab.TRACKSLAB,HasDrainage,"['TRUE', 'FALSE']"
IfcSlab.TRACKSLAB,IsAccessibleByVehicle,"['TRUE', 'FALSE']"
IfcSlab.TRACKSLAB,PermissibleRoadLoad,real
IfcWall.PARAPET,IsMoveable,"['TRUE', 'FALSE']"
IfcWall.PARAPET,IsTerminal,"['TRUE', 'FALSE']"
IfcWall.PARAPET,IsTransition,"['TRUE', 'FALSE']"
IfcWall.PARAPET,TerminalType,string
IfcDistributionChamberElement.FORMEDDUCT,AccessCoverLoadRating,string
IfcDistributionChamberElement.FORMEDDUCT,BaseThickness,real
IfcDistributionChamberElement.FORMEDDUCT,CableDuctOccupancyRatio,real
IfcDistributionChamberElement.FORMEDDUCT,ClearDepth,real
IfcDistributionChamberElement.FORMEDDUCT,ClearWidth,real
IfcDistributionChamberElement.FORMEDDUCT,WallThickness,real
IfcDistributionChamberElement.INSPECTIONCHAMBER,AccessCoverLoadRating,string
IfcDistributionChamberElement.INSPECTIONCHAMBER,AccessLengthOrRadius,real
IfcDistributionChamberElement.INSPECTIONCHAMBER,AccessWidth,real
IfcDistributionChamberElement.INSPECTIONCHAMBER,BaseThickness,real
IfcDistributionChamberElement.INSPECTIONCHAMBER,ChamberLengthOrRadius,real
IfcDistributionChamberElement.INSPECTIONCHAMBER,ChamberWidth,real
IfcDistributionChamberElement.INSPECTIONCHAMBER,InspectionChamberInvertLevel,real
IfcDistributionChamberElement.INSPECTIONCHAMBER,SoffitLevel,real
IfcDistributionChamberElement.INSPECTIONCHAMBER,WallThickness,real
IfcDistributionChamberElement.INSPECTIONCHAMBER,WithBackdrop,"['TRUE', 'FALSE']"
IfcDistributionChamberElement.INSPECTIONPIT,Depth,real
IfcDistributionChamberElement.INSPECTIONPIT,Length,real
IfcDistributionChamberElement.INSPECTIONPIT,Width,real
IfcDistributionChamberElement.MANHOLE,AccessCoverLoadRating,string
IfcDistributionChamberElement.MANHOLE,AccessLengthOrRadius,real
IfcDistributionChamberElement.MANHOLE,AccessWidth,real
IfcDistributionChamberElement.MANHOLE,BaseThickness,real
IfcDistributionChamberElement.MANHOLE,HasSteps,"['TRUE', 'FALSE']"
IfcDistributionChamberElement.MANHOLE,InvertLevel,real
IfcDistributionChamberElement.MANHOLE,IsAccessibleOnFoot,"['TRUE', 'FALSE']"
IfcDistributionChamberElement.MANHOLE,IsLocked,"['TRUE', 'FALSE']"
IfcDistributionChamberElement.MANHOLE,IsShallow,"['TRUE', 'FALSE']"
IfcDistributionChamberElement.MANHOLE,SoffitLevel,real
IfcDistributionChamberElement.MANHOLE,TypeOfShaft,"['DIVERSIONSHAFT', 'FLUSHINGCHAMBER', 'GATESHAFT', 'GULLY', 'INSPECTIONCHAMBER', 'NOTKNOWN', 'OTHER', 'PUMPSHAFT', 'ROOFWATERSHAFT', 'SHAFTWITHCHECKVALVE', 'SLURRYCOLLECTOR', 'SOAKAWAY', 'UNSET', 'WELL']"
IfcDistributionChamberElement.MANHOLE,WallThickness,real
IfcDistributionChamberElement.MANHOLE,WithBackdrop,"['TRUE', 'FALSE']"
IfcDistributionChamberElement.METERCHAMBER,BaseThickness,real
IfcDistributionChamberElement.METERCHAMBER,ChamberLengthOrRadius,real
IfcDistributionChamberElement.METERCHAMBER,ChamberWidth,real
IfcDistributionChamberElement.METERCHAMBER,WallThickness,real
IfcDistributionChamberElement.SUMP,Length,real
IfcDistributionChamberElement.SUMP,SumpInvertLevel,real
IfcDistributionChamberElement.SUMP,Width,real
IfcDistributionChamberElement.TRENCH,Depth,real
IfcDistributionChamberElement.TRENCH,InvertLevel,real
IfcDistributionChamberElement.TRENCH,Width,real
IfcDistributionChamberElement.VALVECHAMBER,BaseThickness,real
IfcDistributionChamberElement.VALVECHAMBER,ChamberLengthOrRadius,real
IfcDistributionChamberElement.VALVECHAMBER,ChamberWidth,real
IfcDistributionChamberElement.VALVECHAMBER,WallThickness,real
IfcDistributionPort.CABLE,CommunicationStandard,"['ETHERNET', 'NOTKNOWN', 'OTHER', 'STM_1', 'STM_16', 'STM_256', 'STM_4', 'STM_64', 'UNSET', 'USB', 'XDSL']"
IfcDistributionPort.CABLE,ConductorFunction,"['NEUTRAL', 'NOTKNOWN', 'OTHER', 'PHASE_L1', 'PHASE_L2', 'PHASE_L3', 'PROTECTIVEEARTH', 'PROTECTIVEEARTHNEUTRAL', 'UNSET']"
IfcDistributionPort.CABLE,ConnectionGender,"['FEMALE', 'MALE', 'NOTKNOWN', 'OTHER', 'UNSET']"
IfcDistributionPort.CABLE,ConnectionSubtype,string
IfcDistributionPort.CABLE,CurrentContent3rdHarmonic,real
IfcDistributionPort.CABLE,ElectricalConnectionType,"['ACPLUG', 'COAXIAL', 'CRIMP', 'DCPLUG', 'DIN', 'DSUB', 'DVI', 'EIAJ', 'HDMI', 'NOTKNOWN', 'OTHER', 'RADIO', 'RCA', 'RJ', 'SOCKET', 'TRS', 'UNSET', 'USB', 'XLR']"
IfcDistributionPort.CABLE,HasConnector,"['TRUE', 'FALSE']"
IfcDistributionPort.CABLE,IsWelded,"['TRUE', 'FALSE']"
IfcDistributionPort.DUCT,ConnectionSubtype,string
